# Stretch,Cauchy_stress
1.192164325000651726e+00,1.791446612007893402e-01
1.194171467299220524e+00,2.238062812518046285e-01
1.196152542814691300e+00,2.168091794546777862e-01
1.198185751896358564e+00,2.394695515150731258e-01
1.200166827411829118e+00,2.398654895108775498e-01
1.202173969710398138e+00,2.402666372171530507e-01
1.204181112008966936e+00,2.406677849234285793e-01
1.206188254307535956e+00,2.410689326297041080e-01
1.208195396606104977e+00,2.414700803359796089e-01
1.210202538904673775e+00,2.418712280422551375e-01
1.212209681203242573e+00,2.422723757485306106e-01
1.214216823501811815e+00,2.501531868489612065e-01
1.216197899017282147e+00,2.656207377620308230e-01
1.218231108098949411e+00,2.434758188673572243e-01
1.220212183614420187e+00,2.589808725592292471e-01
1.222219325912988985e+00,2.669358328265019620e-01
1.224226468211558005e+00,2.598328743189464163e-01
1.226233610510127026e+00,2.906262256324386728e-01
1.228240752808695824e+00,2.682509278909731010e-01
1.230247895107264844e+00,2.991560560404294411e-01
1.232255037405833864e+00,3.073115820510790019e-01
1.234262179704402662e+00,3.078121424516866989e-01
1.236243255219873438e+00,3.083062020678711268e-01
1.238276464301540480e+00,3.088132632529023147e-01
1.240257539817011256e+00,3.093073228690867427e-01
1.242264682115580055e+00,3.175376208762237806e-01
1.244271824414149075e+00,3.103084436703023585e-01
1.246278966712718095e+00,3.108090040709101665e-01
1.248286109011286893e+00,3.190767691739010981e-01
1.249980449912676317e+00,3.117321154590440013e-01
1.251648724030967497e+00,3.121481656621467038e-01
1.253655866329536295e+00,3.204493429804877724e-01
1.255636941845007071e+00,3.209557294334033362e-01
1.257644084143575869e+00,3.214687788659623680e-01
1.259651226442144667e+00,3.375792927170720992e-01
1.261658368740713909e+00,3.537395129153479978e-01
1.263665511039282707e+00,3.386550979293564967e-01
1.265672653337851505e+00,3.705370484140982357e-01
1.267679795636420526e+00,3.554277802545237064e-01
1.269686937934989546e+00,3.480901690561253314e-01
1.271694080233558344e+00,3.722998752740231954e-01
1.273675155749029120e+00,3.649546700954175993e-01
1.275682298047597918e+00,3.734674618955319270e-01
1.277689440346166938e+00,3.819257301504418445e-01
1.279696582644735958e+00,3.825257032453819317e-01
1.281703724943304756e+00,3.831256763403220189e-01
1.283710867241873776e+00,3.837256494352621616e-01
1.285718009540442575e+00,3.843256225302021933e-01
1.287699085055913129e+00,3.929302476420113432e-01
1.289732294137580615e+00,3.935506638224987586e-01
1.291713369653051169e+00,4.341815331527488220e-01
1.293720511951619967e+00,4.268062796876587739e-01
1.295727654250188987e+00,4.114242721556465865e-01
1.297734796548757785e+00,4.441996458154266469e-01
1.299741938847326805e+00,4.287927851098313758e-01
1.301749081145895826e+00,4.294549535838889098e-01
1.303730156661366379e+00,4.462517883992881962e-01
1.305763365743033866e+00,4.307792905320040888e-01
1.307744441258504198e+00,4.476258316945694316e-01
1.309751583557073218e+00,4.564625143736991131e-01
1.311758725855642238e+00,4.489998749898506669e-01
1.313765868154211036e+00,4.578615357328828517e-01
1.315773010452780056e+00,4.585610464124747487e-01
1.317780152751349076e+00,4.592605570920666458e-01
1.319787295049917875e+00,4.599600677716585428e-01
1.321794437348486895e+00,4.606595784512504954e-01
1.323775512863957449e+00,4.613500045765619451e-01
1.325808721945624713e+00,5.113085523344175209e-01
1.327789797461095489e+00,4.873694883047606785e-01
1.329796939759664287e+00,5.128466398753550592e-01
1.331804082058233085e+00,5.054167006698402353e-01
1.333811224356802105e+00,4.895796722891809227e-01
1.335818366655371126e+00,5.069401127872590340e-01
1.337825508953939924e+00,4.828120264480432744e-01
1.339806584469410700e+00,4.917802883775648226e-01
1.341813726767979498e+00,4.925170163723714412e-01
1.343820869066548518e+00,5.016153945513989187e-01
1.345828011365117538e+00,4.939904723619850668e-01
1.347835153663686336e+00,4.864244383911496827e-01
1.349842295962255356e+00,4.954639283515985260e-01
1.351849438260824154e+00,4.794615597854738342e-01
1.353856580559393175e+00,4.969373843412120406e-01
1.355863722857962195e+00,4.893218938038496613e-01
1.357844798373432749e+00,4.900368503342560356e-01
1.359851940672001769e+00,5.075994006742067244e-01
1.361859082970570567e+00,4.830116887640438783e-01
1.363866225269139587e+00,5.090978347277228533e-01
1.365873367567708607e+00,5.098470517544809733e-01
1.367880509866277405e+00,5.191076251536550501e-01
1.369887652164846203e+00,5.452703905173789112e-01
1.371894794463415446e+00,5.460693138913033096e-01
1.373901936761984244e+00,5.468682372652274859e-01
1.375909079060553042e+00,5.476671606391515512e-01
1.377890154576023818e+00,5.484557083848430326e-01
1.379897296874592616e+00,5.492546317587672089e-01
1.381904439173161636e+00,5.500535551326913852e-01
1.383911581471730656e+00,5.508524785066156726e-01
1.385918723770299454e+00,5.516514018805397379e-01
1.387925866068868475e+00,5.524503252544640253e-01
1.389906941584339028e+00,5.532388730001553956e-01
1.391940150666006293e+00,5.712836864979291551e-01
1.393921226181477069e+00,5.548367197480038593e-01
1.395928368480045867e+00,5.643215215512219496e-01
1.397935510778614665e+00,5.737443177437299147e-01
1.399942653077183907e+00,5.572334898697763883e-01
1.401949795375752705e+00,5.841152163638921868e-01
1.403956937674321503e+00,5.675671711747236614e-01
1.405964079972890524e+00,5.683785835805992281e-01
1.407971222271459544e+00,5.866240131022679716e-01
1.409952297786930320e+00,5.612177311111645750e-01
1.411985506868597362e+00,5.795107535762809015e-01
1.413966582384067916e+00,5.891219492487026477e-01
1.415973724682636936e+00,5.636145012329371040e-01
1.417980866981205956e+00,5.907944804076197265e-01
1.419988009279774754e+00,5.740479325982746905e-01
1.421995151578343775e+00,5.748593450041502573e-01
1.424002293876912573e+00,6.020752342005731839e-01
1.425983369392383349e+00,5.675987424743254017e-01
1.428016578474050613e+00,5.860902675596181277e-01
1.429997653989521167e+00,6.046101021986353130e-01
1.432004796288090187e+00,5.699955125960980418e-01
1.434011938586658985e+00,5.974737444513471551e-01
1.436019080885228005e+00,5.805286940218257197e-01
1.438026223183797025e+00,5.813401064277011754e-01
1.440033365482365824e+00,5.999825411897229399e-01
1.442040507780934622e+00,5.739901294657188124e-01
1.444021583296405398e+00,5.926590831462346110e-01
1.446028725594974196e+00,6.113881188021490498e-01
1.448035867893543216e+00,5.763765239592587575e-01
1.450043010192112236e+00,6.041530084950745838e-01
1.452050152490681034e+00,5.870094554453767488e-01
1.454057294789250054e+00,5.878208678512522045e-01
1.456064437087819075e+00,6.066618052334503686e-01
1.458071579386387873e+00,5.803711408288796392e-01
1.460078721684956893e+00,5.902551050688785717e-01
1.462059797200427447e+00,5.910559796513010777e-01
1.464066939498996467e+00,5.827575353224194732e-01
1.466074081797565487e+00,5.835564586963437606e-01
1.468081224096134285e+00,5.843553820702679369e-01
1.470088366394703305e+00,5.851543054441921132e-01
1.472095508693272103e+00,5.859532288181161785e-01
1.474102650991841124e+00,5.867521521920404659e-01
1.476109793290410144e+00,5.875510755659647533e-01
1.478116935588978942e+00,5.792446917810566420e-01
1.480098011104449496e+00,5.524843116408935106e-01
1.482105153403018516e+00,5.532335286676515196e-01
1.484112295701587536e+00,5.356059218249000775e-01
1.486119438000156334e+00,5.363302856780750583e-01
1.488126580298725354e+00,5.554811797479257685e-01
1.490133722597294152e+00,5.193276299941662622e-01
1.492114798112764928e+00,5.476855049185502811e-01
1.494148007194432193e+00,5.392277410907749813e-01
1.496129082709902747e+00,5.491589609081636292e-01
1.498136225008471767e+00,5.498956889029704698e-01
1.499986966608450878e+00,5.784817611484353028e-01
1.501498840028152149e+00,5.790648270136272702e-01
1.503479915543622703e+00,5.425955626419001199e-01
1.505487057842191723e+00,5.433199264950751006e-01
1.507494200140760743e+00,5.346642163767285627e-01
1.509501342439329541e+00,5.260774538245140963e-01
1.511508484737898339e+00,5.267769645041059379e-01
1.513515627036467581e+00,5.274764751836980015e-01
1.515496702551938135e+00,5.187370334049029585e-01
1.517503844850507155e+00,5.194240550525436317e-01
1.519510987149075953e+00,4.824807897475075769e-01
1.521518129447644752e+00,5.207980983478247561e-01
1.523525271746213994e+00,4.932352443803683650e-01
1.525532414044782792e+00,4.749004225850680383e-01
1.527539556343351590e+00,4.566106926829206492e-01
1.529546698641920610e+00,4.572106657778607919e-01
1.531553840940489630e+00,4.483761565146811012e-01
1.533534916455960184e+00,4.394140271864334646e-01
1.535542058754529204e+00,4.209755010112757323e-01
1.537549201053098002e+00,4.501313520894981712e-01
1.539556343351667023e+00,3.935289037117638000e-01
1.541563485650236043e+00,3.844498900200697400e-01
1.543570627948804841e+00,3.849504504206775479e-01
1.545577770247373861e+00,3.854510108212854114e-01
1.547584912545942659e+00,3.859515712218931638e-01
1.549592054844511679e+00,3.576224940588463297e-01
1.551573130359982455e+00,3.485218938053029070e-01
1.553580272658551253e+00,3.104987440781959984e-01
1.555587414957120052e+00,3.204824226956367039e-01
1.557594557255689072e+00,3.113010394907470557e-01
1.559601699554258092e+00,3.019978849804278997e-01
1.561608841852826890e+00,2.926697524062060185e-01
1.563589917368297666e+00,2.446873198447206965e-01
1.565597059666866464e+00,2.450014189982956669e-01
1.567604201965435484e+00,2.647261694887383943e-01
1.569611344264004504e+00,2.358630321243146977e-01
1.571618486562573302e+00,2.361646422459383887e-01
1.573625628861142323e+00,2.364662523675621353e-01
1.575632771159711121e+00,2.367678624891858263e-01
1.577639913458280141e+00,2.175345554060265085e-01
1.579647055756849161e+00,1.982515419757009956e-01
1.581628131272319715e+00,2.376687758394904204e-01
1.583635273570888735e+00,2.282150782136398992e-01
1.585642415869457533e+00,2.285043241936318414e-01
