SetName,Cycle,Time_S,Size_mm,Displacement_mm,Force_N
Stretch,1-Stretch,18.670,43.806,6.75,4.509
Stretch,1-Stretch,18.870,43.88,6.824,4.310
Stretch,1-Stretch,19.070,43.954,6.898,4.310
Stretch,1-Stretch,19.270,44.028,6.972,4.509
Stretch,1-Stretch,19.470,44.103,7.047,4.509
Stretch,1-Stretch,19.670,44.177,7.121,4.608
Stretch,1-Stretch,19.870,44.251,7.195,4.608
Stretch,1-Stretch,20.070,44.325,7.269,4.608
Stretch,1-Stretch,20.270,44.4,7.344,4.807
Stretch,1-Stretch,20.470,44.474,7.418,5.106
Stretch,1-Stretch,20.670,44.548,7.492,5.106
Stretch,1-Stretch,20.870,44.622,7.566,5.305
Stretch,1-Stretch,21.070,44.697,7.641,5.006
Stretch,1-Stretch,21.270,44.771,7.715,5.305
Stretch,1-Stretch,21.470,44.845,7.789,5.305
Stretch,1-Stretch,21.670,44.919,7.863,5.405
Stretch,1-Stretch,21.870,44.994,7.938,5.405
Stretch,1-Stretch,22.070,45.068,8.012,5.405
Stretch,1-Stretch,22.270,45.142,8.086,5.405
Stretch,1-Stretch,22.470,45.216,8.16,5.902
Stretch,1-Stretch,22.670,45.291,8.235,5.703
Stretch,1-Stretch,22.870,45.365,8.309,5.902
Stretch,1-Stretch,23.070,45.439,8.383,5.803
Stretch,1-Stretch,23.270,45.513,8.457,5.604
Stretch,1-Stretch,23.470,45.588,8.532,5.703
Stretch,1-Stretch,23.670,45.662,8.606,5.703
Stretch,1-Stretch,23.870,45.736,8.68,5.703
Stretch,1-Stretch,24.070,45.81,8.754,5.504
Stretch,1-Stretch,24.270,45.885,8.829,5.803
Stretch,1-Stretch,24.470,45.959,8.903,5.604
Stretch,1-Stretch,24.670,46.033,8.977,5.703
Stretch,1-Stretch,24.870,46.108,9.052,6.102
Stretch,1-Stretch,25.070,46.182,9.126,6.201
Stretch,1-Stretch,25.270,46.256,9.2,6.201
Stretch,1-Stretch,25.470,46.319,9.263,6.201
Stretch,1-Stretch,25.670,46.381,9.325,6.201
Stretch,1-Stretch,25.870,46.456,9.4,6.201
Stretch,1-Stretch,26.070,46.53,9.474,6.301
Stretch,1-Stretch,26.270,46.604,9.548,6.301
Stretch,1-Stretch,26.470,46.678,9.622,6.500
Stretch,1-Stretch,26.670,46.753,9.697,6.201
Stretch,1-Stretch,26.870,46.827,9.771,6.500
Stretch,1-Stretch,27.070,46.901,9.845,6.599
Stretch,1-Stretch,27.270,46.976,9.92,6.301
Stretch,1-Stretch,27.470,47.05,9.994,6.699
Stretch,1-Stretch,27.670,47.124,10.068,6.798
Stretch,1-Stretch,27.870,47.198,10.142,6.898
Stretch,1-Stretch,28.070,47.273,10.217,6.997
Stretch,1-Stretch,28.270,47.347,10.291,6.997
Stretch,1-Stretch,28.470,47.421,10.365,6.997
Stretch,1-Stretch,28.670,47.495,10.439,6.997
Stretch,1-Stretch,28.870,47.57,10.514,6.997
Stretch,1-Stretch,29.070,47.644,10.588,6.997
Stretch,1-Stretch,29.270,47.718,10.662,6.997
Stretch,1-Stretch,29.470,47.792,10.736,6.997
Stretch,1-Stretch,29.670,47.867,10.811,7.097
Stretch,1-Stretch,29.870,47.941,10.885,6.997
Stretch,1-Stretch,30.070,48.015,10.959,7.097
Stretch,1-Stretch,30.270,48.089,11.033,7.097
Stretch,1-Stretch,30.470,48.164,11.108,6.997
Stretch,1-Stretch,30.670,48.238,11.182,7.296
Stretch,1-Stretch,30.870,48.312,11.256,7.097
Stretch,1-Stretch,31.070,48.386,11.33,7.197
Stretch,1-Stretch,31.270,48.461,11.405,7.396
Stretch,1-Stretch,31.470,48.535,11.479,6.997
Stretch,1-Stretch,31.670,48.609,11.553,7.296
Stretch,1-Stretch,31.870,48.683,11.627,7.197
Stretch,1-Stretch,32.070,48.758,11.702,7.097
Stretch,1-Stretch,32.270,48.832,11.776,7.396
Stretch,1-Stretch,32.470,48.906,11.85,6.997
Stretch,1-Stretch,32.670,48.98,11.924,7.197
Stretch,1-Stretch,32.870,49.055,11.999,7.396
Stretch,1-Stretch,33.070,49.129,12.073,6.997
Stretch,1-Stretch,33.270,49.203,12.147,7.296
Stretch,1-Stretch,33.470,49.277,12.221,7.197
Stretch,1-Stretch,33.670,49.352,12.296,7.097
Stretch,1-Stretch,33.870,49.426,12.37,7.396
Stretch,1-Stretch,34.070,49.5,12.444,7.097
Stretch,1-Stretch,34.270,49.575,12.519,7.097
Stretch,1-Stretch,34.470,49.649,12.593,7.296
Stretch,1-Stretch,34.670,49.723,12.667,6.997
Stretch,1-Stretch,34.870,49.797,12.741,7.296
Stretch,1-Stretch,35.070,49.872,12.816,7.197
Stretch,1-Stretch,35.270,49.946,12.89,6.997
Stretch,1-Stretch,35.470,50.02,12.964,7.296
Stretch,1-Stretch,35.670,50.094,13.038,7.097
Stretch,1-Stretch,35.870,50.169,13.113,7.097
Stretch,1-Stretch,36.070,50.243,13.187,6.997
Stretch,1-Stretch,36.270,50.317,13.261,6.997
Stretch,1-Stretch,36.470,50.391,13.335,6.997
Stretch,1-Stretch,36.670,50.466,13.41,6.997
Stretch,1-Stretch,36.870,50.54,13.484,6.997
Stretch,1-Stretch,37.070,50.614,13.558,6.997
Stretch,1-Stretch,37.270,50.688,13.632,6.997
Stretch,1-Stretch,37.470,50.763,13.707,6.997
Stretch,1-Stretch,37.670,50.837,13.781,6.898
Stretch,1-Stretch,37.870,50.911,13.855,6.699
Stretch,1-Stretch,38.070,50.985,13.929,6.500
Stretch,1-Stretch,38.270,51.06,14.004,6.400
Stretch,1-Stretch,38.470,51.134,14.078,6.301
Stretch,1-Stretch,38.670,51.208,14.152,6.201
Stretch,1-Stretch,38.870,51.282,14.226,6.201
Stretch,1-Stretch,39.070,51.357,14.301,5.902
Stretch,1-Stretch,39.270,51.431,14.375,5.902
Stretch,1-Stretch,39.470,51.505,14.449,5.504
Stretch,1-Stretch,39.670,51.579,14.523,5.703
Stretch,1-Stretch,39.870,51.654,14.598,5.703
Stretch,1-Stretch,40.070,51.728,14.672,5.504
Stretch,1-Stretch,40.270,51.802,14.746,5.405
Stretch,1-Stretch,40.470,51.877,14.821,5.206
Stretch,1-Stretch,40.670,51.951,14.895,4.708
Stretch,1-Stretch,40.870,52.025,14.969,4.608
Stretch,1-Stretch,41.070,52.099,15.043,3.911
Stretch,1-Stretch,41.270,52.174,15.118,3.812
Stretch,1-Stretch,41.470,52.248,15.192,3.015
Stretch,1-Stretch,41.670,52.322,15.266,0.925
Stretch,1-Stretch,41.870,52.396,15.34,-0.170
Stretch,1-Stretch,42.070,52.471,15.415,-0.170
Stretch,1-Stretch,42.270,52.545,15.489,-0.170
Stretch,1-Stretch,42.470,52.619,15.563,-0.170
Stretch,1-Stretch,42.670,52.693,15.637,-0.170
Stretch,1-Stretch,42.870,52.768,15.712,-0.170
Stretch,1-Stretch,43.070,52.842,15.786,-0.170
Stretch,1-Stretch,43.270,52.916,15.86,-0.170
Stretch,1-Stretch,43.470,52.99,15.934,-0.170
Stretch,1-Stretch,43.670,53.065,16.009,-0.170
Stretch,1-Stretch,43.870,53.139,16.083,-0.170
Stretch,1-Stretch,44.070,53.213,16.157,-0.071
Stretch,1-Stretch,44.270,53.287,16.231,-0.170
Stretch,1-Stretch,44.470,53.362,16.306,-0.170
Stretch,1-Stretch,44.670,53.436,16.38,-0.170
Stretch,1-Stretch,44.870,53.51,16.454,-0.170
Stretch,1-Stretch,45.070,53.584,16.528,-0.170
Stretch,1-Stretch,45.270,53.659,16.603,-0.170
Stretch,1-Stretch,45.470,53.733,16.677,-0.170
Stretch,1-Stretch,45.670,53.807,16.751,-0.170
Stretch,1-Stretch,45.870,53.881,16.825,-0.170
Stretch,1-Stretch,46.070,53.956,16.9,-0.170
Stretch,1-Stretch,46.270,54.03,16.974,-0.170
Stretch,1-Stretch,46.470,54.104,17.048,-0.170
Stretch,1-Stretch,46.670,54.178,17.122,-0.170
Stretch,1-Stretch,46.870,54.253,17.197,-0.170
Stretch,1-Stretch,47.070,54.327,17.271,-0.170
Stretch,1-Stretch,47.270,54.401,17.345,-0.170
Stretch,1-Stretch,47.470,54.476,17.42,-0.170
Stretch,1-Stretch,47.670,54.55,17.494,-0.170
Stretch,1-Stretch,47.870,54.624,17.568,-0.170
Stretch,1-Stretch,48.070,54.698,17.642,-0.170
Stretch,1-Stretch,48.270,54.773,17.717,-0.170
Stretch,1-Stretch,48.470,54.847,17.791,-0.170
Stretch,1-Stretch,48.670,54.921,17.865,-0.170
Stretch,1-Stretch,48.870,54.995,17.939,-0.170
Stretch,1-Stretch,49.070,55.07,18.014,-0.170
Stretch,1-Stretch,49.270,55.144,18.088,-0.170
Stretch,1-Stretch,49.470,55.218,18.162,-0.170
Stretch,1-Stretch,49.670,55.292,18.236,-0.170
Stretch,1-Stretch,49.870,55.367,18.311,-0.071
Stretch,1-Stretch,50.070,55.441,18.385,-0.170
Stretch,1-Stretch,50.270,55.516,18.46,-0.170
Stretch,1-Stretch,50.470,55.583,18.527,-0.071
Stretch,1-Stretch,50.670,55.639,18.583,-0.170
Stretch,1-Stretch,50.870,55.714,18.658,-0.071
Stretch,1-Stretch,51.070,55.787,18.731,-0.170
Stretch,1-Stretch,51.270,55.862,18.806,-0.170
Stretch,1-Stretch,51.470,55.936,18.88,-0.071
Stretch,1-Stretch,51.670,56.011,18.955,-0.170
Stretch,1-Stretch,51.870,56.084,19.028,-0.170
Stretch,1-Stretch,52.070,56.159,19.103,-0.170
Stretch,1-Stretch,52.270,56.233,19.177,-0.170
Stretch,1-Stretch,52.470,56.308,19.252,-0.170
Stretch,1-Stretch,52.670,56.381,19.325,-0.170
Stretch,1-Stretch,52.870,56.456,19.4,-0.170
Stretch,1-Stretch,53.070,56.53,19.474,-0.071
Stretch,1-Stretch,53.270,56.605,19.549,-0.170
Stretch,1-Stretch,53.470,56.679,19.623,-0.170
Stretch,1-Stretch,53.670,56.753,19.697,-0.170
Stretch,1-Stretch,53.870,56.828,19.772,-0.170
Stretch,1-Stretch,54.070,56.902,19.846,0.029
Stretch,1-Stretch,54.270,56.976,19.92,-0.270
Stretch,1-Stretch,54.470,57.05,19.994,-0.170
Stretch,1-Stretch,54.670,57.125,20.069,-0.071
Stretch,1-Stretch,54.870,57.199,20.143,-0.170
Stretch,1-Stretch,55.070,57.273,20.217,-0.170
Stretch,1-Stretch,55.270,57.347,20.291,-0.071
Stretch,1-Stretch,55.470,57.422,20.366,-0.170
Stretch,1-Stretch,55.670,57.496,20.44,-0.071
Stretch,1-Stretch,55.870,57.57,20.514,-0.170
Stretch,1-Stretch,56.070,57.644,20.588,-0.170
Stretch,1-Stretch,56.270,57.719,20.663,-0.170
Stretch,1-Stretch,56.470,57.793,20.737,-0.170
Stretch,1-Stretch,56.670,57.867,20.811,-0.170
Stretch,1-Stretch,56.870,57.941,20.885,-0.071
Stretch,1-Stretch,57.070,58.016,20.96,-0.170
Stretch,1-Stretch,57.270,58.09,21.034,-0.170
Stretch,1-Stretch,57.470,58.164,21.108,-0.170
Stretch,1-Stretch,57.670,58.239,21.183,-0.170
Stretch,1-Stretch,57.870,58.313,21.257,-0.170
Stretch,1-Stretch,58.070,58.387,21.331,-0.170
Stretch,1-Stretch,58.270,58.461,21.405,-0.170
Stretch,1-Stretch,58.470,58.536,21.48,-0.170
Stretch,1-Stretch,58.670,58.61,21.554,-0.170
Stretch,1-Stretch,58.870,58.684,21.628,-0.170
Stretch,1-Stretch,59.070,58.758,21.702,-0.170
Stretch,1-Stretch,59.270,58.833,21.777,-0.170
Stretch,1-Stretch,59.470,58.907,21.851,-0.170
Stretch,1-Stretch,59.670,58.981,21.925,-0.170
Stretch,1-Stretch,59.870,59.055,21.999,-0.170
Stretch,1-Stretch,60.070,59.13,22.074,-0.170
Stretch,1-Stretch,60.270,59.204,22.148,-0.170
Stretch,1-Stretch,60.470,59.278,22.222,-0.170
Stretch,1-Stretch,60.670,59.352,22.296,-0.170
Stretch,1-Stretch,60.870,59.427,22.371,-0.170
Stretch,1-Stretch,61.070,59.501,22.445,-0.170
Stretch,1-Stretch,61.270,59.575,22.519,-0.170
Stretch,1-Stretch,61.470,59.649,22.593,-0.170
Stretch,1-Stretch,61.670,59.724,22.668,-0.170
Stretch,1-Stretch,61.870,59.798,22.742,-0.170
Stretch,1-Stretch,62.070,59.872,22.816,-0.071
Stretch,1-Stretch,62.270,59.947,22.891,-0.071
Stretch,1-Stretch,62.470,60.021,22.965,-0.170
Stretch,1-Stretch,62.670,60.095,23.039,0.029
Stretch,1-Stretch,62.870,60.169,23.113,-0.170
Stretch,1-Stretch,63.070,60.244,23.188,-0.170
Stretch,1-Stretch,63.270,60.318,23.262,-0.270
Stretch,1-Stretch,63.470,60.392,23.336,-0.170
Stretch,1-Stretch,63.670,60.466,23.41,-0.170
Stretch,1-Stretch,63.870,60.541,23.485,-0.170
Stretch,1-Stretch,64.070,60.615,23.559,-0.170
Stretch,1-Stretch,64.270,60.689,23.633,-0.170
Stretch,1-Stretch,64.470,60.763,23.707,-0.170
Stretch,1-Stretch,64.670,60.838,23.782,-0.170
Stretch,1-Stretch,64.870,60.912,23.856,-0.170
Stretch,1-Stretch,65.070,60.986,23.93,-0.170
Stretch,1-Stretch,65.270,61.06,24.004,-0.170
Stretch,1-Stretch,65.470,61.135,24.079,-0.170
Stretch,1-Stretch,65.670,61.209,24.153,-0.170
Stretch,1-Stretch,65.870,61.283,24.227,-0.170
Stretch,1-Stretch,66.070,61.358,24.302,-0.170
Stretch,1-Stretch,66.270,61.432,24.376,-0.170
Stretch,1-Stretch,66.470,61.506,24.45,-0.170
Stretch,1-Stretch,66.670,61.58,24.524,-0.170
Stretch,1-Stretch,66.870,61.655,24.599,-0.170
Stretch,1-Stretch,67.070,61.729,24.673,-0.170
Stretch,1-Stretch,67.270,61.803,24.747,-0.170
Stretch,1-Stretch,67.470,61.877,24.821,-0.170
Stretch,1-Stretch,67.670,61.952,24.896,-0.170
Stretch,1-Stretch,67.870,62.026,24.97,-0.170
Stretch,1-Stretch,68.070,62.1,25.044,-0.170
Stretch,1-Stretch,68.270,62.174,25.118,-0.170
Stretch,1-Stretch,68.470,62.249,25.193,-0.170
Stretch,1-Stretch,68.670,62.323,25.267,-0.170
Stretch,1-Stretch,68.870,62.397,25.341,-0.170
Stretch,1-Stretch,69.070,62.471,25.415,-0.170
Stretch,1-Stretch,69.270,62.546,25.49,-0.170
Stretch,1-Stretch,69.470,62.62,25.564,-0.071
Stretch,1-Stretch,69.670,62.694,25.638,-0.170
Stretch,1-Stretch,69.870,62.768,25.712,-0.170
Stretch,1-Stretch,70.070,62.843,25.787,-0.071
Stretch,1-Stretch,70.270,62.917,25.861,-0.170
Stretch,1-Stretch,70.470,62.991,25.935,-0.170
Stretch,1-Stretch,70.670,63.066,26.01,-0.071
Stretch,1-Stretch,70.870,63.14,26.084,-0.170
Stretch,1-Stretch,71.070,63.214,26.158,-0.071
Stretch,1-Stretch,71.270,63.288,26.232,-0.071
Stretch,1-Stretch,71.470,63.363,26.307,-0.170
Stretch,1-Stretch,71.670,63.437,26.381,0.029
Stretch,1-Stretch,71.870,63.511,26.455,-0.170
Stretch,1-Stretch,72.070,63.585,26.529,-0.170
Stretch,1-Stretch,72.270,63.66,26.604,-0.170
Stretch,1-Stretch,72.470,63.734,26.678,-0.170
Stretch,1-Stretch,72.670,63.808,26.752,-0.170
Stretch,1-Stretch,72.870,63.882,26.826,-0.170
Stretch,1-Stretch,73.070,63.957,26.901,-0.170
Stretch,1-Stretch,73.270,64.031,26.975,-0.170
Stretch,1-Stretch,73.470,64.105,27.049,-0.170
Stretch,1-Stretch,73.670,64.179,27.123,-0.170
Stretch,1-Stretch,73.870,64.254,27.198,-0.170
Stretch,1-Stretch,74.070,64.328,27.272,-0.170
Stretch,1-Stretch,74.270,64.402,27.346,-0.170
Stretch,1-Stretch,74.470,64.476,27.42,-0.170
Stretch,1-Stretch,74.670,64.551,27.495,-0.170
Stretch,1-Stretch,74.870,64.626,27.57,-0.170
Stretch,1-Stretch,75.070,64.699,27.643,-0.170
Stretch,1-Stretch,75.270,64.774,27.718,-0.170
Stretch,1-Stretch,75.470,64.847,27.791,-0.170
Stretch,1-Stretch,75.670,64.897,27.841,-0.170
Stretch,1-Stretch,75.870,64.971,27.915,-0.170
Stretch,1-Stretch,76.070,65.046,27.99,-0.170
Stretch,1-Stretch,76.270,65.12,28.064,-0.170
Stretch,1-Stretch,76.470,65.194,28.138,-0.170
Stretch,1-Stretch,76.670,65.268,28.212,-0.170
Stretch,1-Stretch,76.870,65.343,28.287,-0.170
Stretch,1-Stretch,77.070,65.417,28.361,-0.071
Stretch,1-Stretch,77.270,65.491,28.435,-0.170
Stretch,1-Stretch,77.470,65.565,28.509,-0.170
Stretch,1-Stretch,77.670,65.64,28.584,-0.170
Stretch,1-Stretch,77.870,65.714,28.658,-0.170
Stretch,1-Stretch,78.070,65.788,28.732,-0.170
Stretch,1-Stretch,78.270,65.862,28.806,-0.170
Stretch,1-Stretch,78.470,65.937,28.881,-0.170
Stretch,1-Stretch,78.670,66.011,28.955,-0.170
Stretch,1-Stretch,78.870,66.085,29.029,-0.170
Stretch,1-Stretch,79.070,66.159,29.103,-0.071
Stretch,1-Stretch,79.270,66.234,29.178,-0.071
Stretch,1-Stretch,79.470,66.308,29.252,-0.170
Stretch,1-Stretch,79.670,66.382,29.326,-0.170
Stretch,1-Stretch,79.870,66.457,29.401,-0.170
Stretch,1-Stretch,80.070,66.531,29.475,-0.170
Stretch,1-Stretch,80.270,66.605,29.549,-0.170
Stretch,1-Stretch,80.470,66.679,29.623,-0.170
Stretch,1-Stretch,80.670,66.754,29.698,-0.170
Stretch,1-Stretch,80.870,66.828,29.772,-0.170
Stretch,1-Stretch,81.070,66.902,29.846,-0.170
Stretch,1-Stretch,81.270,66.976,29.92,-0.170
Stretch,1-Stretch,81.470,67.051,29.995,-0.170
Stretch,1-Stretch,81.670,67.125,30.069,-0.170
Stretch,1-Stretch,81.870,67.199,30.143,-0.170
Stretch,1-Stretch,82.070,67.273,30.217,-0.170
Stretch,1-Stretch,82.270,67.348,30.292,-0.170
Stretch,1-Stretch,82.470,67.422,30.366,-0.170
Stretch,1-Stretch,82.670,67.496,30.44,-0.170
Stretch,1-Stretch,82.870,67.57,30.514,-0.170
Stretch,1-Stretch,83.070,67.645,30.589,-0.170
Stretch,1-Stretch,83.270,67.719,30.663,-0.170
Stretch,1-Stretch,83.470,67.794,30.738,-0.170
Stretch,1-Stretch,83.670,67.867,30.811,-0.170
Stretch,1-Stretch,83.870,67.942,30.886,-0.170
Stretch,1-Stretch,84.070,68.016,30.96,-0.170
Stretch,1-Stretch,84.270,68.091,31.035,-0.170
Stretch,1-Stretch,84.470,68.164,31.108,-0.170
Stretch,1-Stretch,84.670,68.239,31.183,-0.170
Stretch,1-Stretch,84.870,68.313,31.257,-0.170
Stretch,1-Stretch,85.070,68.388,31.332,-0.170
Stretch,1-Stretch,85.270,68.461,31.405,-0.170
Stretch,1-Stretch,85.470,68.536,31.48,-0.170
Stretch,1-Stretch,85.670,68.61,31.554,-0.170
Stretch,1-Stretch,85.870,68.685,31.629,-0.170
Stretch,1-Stretch,86.070,68.759,31.703,-0.170
Stretch,1-Stretch,86.270,68.833,31.777,-0.170
Stretch,1-Stretch,86.470,68.907,31.851,-0.170
Stretch,1-Stretch,86.670,68.982,31.926,-0.170
Stretch,1-Stretch,86.870,69.056,32,-0.170
Stretch,1-Stretch,87.070,69.13,32.074,-0.170
Stretch,1-Stretch,87.270,69.204,32.148,-0.170
Stretch,1-Stretch,87.470,69.279,32.223,-0.170
Stretch,1-Stretch,87.670,69.353,32.297,-0.170
Stretch,1-Stretch,87.870,69.427,32.371,-0.170
Stretch,1-Stretch,88.070,69.501,32.445,-0.170
Stretch,1-Stretch,88.270,69.576,32.52,-0.170
Stretch,1-Stretch,88.470,69.65,32.594,-0.170
Stretch,1-Stretch,88.670,69.724,32.668,-0.170
Stretch,1-Stretch,88.870,69.798,32.742,-0.170
Stretch,1-Stretch,89.070,69.873,32.817,-0.170
Stretch,1-Stretch,89.270,69.947,32.891,-0.170
Stretch,1-Stretch,89.470,70.021,32.965,-0.170
Stretch,1-Stretch,89.670,70.095,33.039,-0.170
Stretch,1-Stretch,89.870,70.17,33.114,-0.170
Stretch,1-Stretch,90.070,70.244,33.188,-0.170
Stretch,1-Stretch,90.270,70.318,33.262,-0.170
Stretch,1-Stretch,90.470,70.393,33.337,-0.170
Stretch,1-Stretch,90.670,70.467,33.411,-0.170
Stretch,1-Stretch,90.870,70.541,33.485,-0.170
Stretch,1-Stretch,91.070,70.615,33.559,-0.170
Stretch,1-Stretch,91.270,70.69,33.634,-0.170
Stretch,1-Stretch,91.470,70.764,33.708,-0.170
Stretch,1-Stretch,91.670,70.838,33.782,-0.170
Stretch,1-Stretch,91.870,70.912,33.856,-0.170
Stretch,1-Stretch,92.070,70.987,33.931,-0.170
Stretch,1-Stretch,92.270,71.061,34.005,-0.170
Stretch,1-Stretch,92.470,71.135,34.079,-0.170
Stretch,1-Stretch,92.670,71.209,34.153,-0.170
Stretch,1-Stretch,92.870,71.284,34.228,-0.170
Stretch,1-Stretch,93.070,71.358,34.302,-0.170
Stretch,1-Stretch,93.270,71.432,34.376,-0.170
Stretch,1-Stretch,93.470,71.506,34.45,-0.170
Stretch,1-Stretch,93.670,71.581,34.525,-0.170
Stretch,1-Stretch,93.870,71.655,34.599,-0.170
Stretch,1-Stretch,94.070,71.729,34.673,-0.170
Stretch,1-Stretch,94.270,71.803,34.747,-0.170
Stretch,1-Stretch,94.470,71.878,34.822,-0.170
Stretch,1-Stretch,94.670,71.952,34.896,-0.170
Stretch,1-Stretch,94.870,72.026,34.97,-0.170
Stretch,1-Stretch,95.070,72.1,35.044,-0.170
Stretch,1-Stretch,95.270,72.175,35.119,-0.170
Stretch,1-Stretch,95.470,72.249,35.193,-0.170
Stretch,1-Stretch,95.670,72.323,35.267,-0.170
Stretch,1-Stretch,95.870,72.397,35.341,-0.170
Stretch,1-Stretch,96.070,72.472,35.416,-0.170
Stretch,1-Stretch,96.270,72.546,35.49,-0.170
Stretch,1-Stretch,96.470,72.62,35.564,-0.170
Stretch,1-Stretch,96.670,72.695,35.639,-0.170
Stretch,1-Stretch,96.870,72.769,35.713,-0.170
Stretch,1-Stretch,97.070,72.843,35.787,-0.170
Stretch,1-Stretch,97.270,72.917,35.861,-0.170
