# Stretch,Cauchy_stress
1.148073186528497436e+00,1.893979429099790224e-01
1.150070164075993162e+00,1.779247481414095444e-01
1.152094127806563062e+00,1.959138654843686211e-01
1.154091105354058788e+00,1.903907206000555741e-01
1.156088082901554515e+00,2.202031860931638330e-01
1.158085060449050241e+00,2.147005352632247177e-01
1.160109024179620141e+00,2.209690655219192501e-01
1.162106001727115867e+00,2.273125126272177721e-01
1.164102979274611593e+00,2.277031293035852444e-01
1.166099956822107098e+00,2.280937459799527722e-01
1.168123920552677220e+00,2.404176157119833901e-01
1.170120898100172724e+00,2.348244199342466865e-01
1.172117875647668450e+00,2.292708746127899710e-01
1.174141839378238350e+00,2.296667698928921697e-01
1.176138816925734076e+00,2.300573865692597253e-01
1.178135794473229803e+00,2.545084191143994201e-01
1.180132772020725529e+00,2.488842413114896734e-01
1.182156735751295429e+00,2.735142783437186087e-01
1.184153713298791155e+00,2.618846585509396196e-01
1.186150690846286881e+00,2.623263054226983026e-01
1.188147668393782386e+00,2.749003937113007057e-01
1.190171632124352508e+00,2.753686759300785214e-01
1.192168609671848012e+00,2.818868777756504129e-01
1.194165587219343738e+00,2.823590607884263193e-01
1.196162564766839465e+00,2.828312438012021146e-01
1.198186528497409364e+00,2.955447581267509061e-01
1.200183506044905091e+00,3.144511381083521240e-01
1.202180483592400817e+00,3.149743513165191300e-01
1.204177461139896543e+00,3.277936897382412451e-01
1.206201424870466443e+00,3.098385052873384171e-01
1.208198402417962170e+00,3.288882453334856515e-01
1.210195379965457674e+00,3.294318501257546550e-01
1.212192357512953400e+00,3.361955388938583367e-01
1.214216321243523300e+00,3.367568751973611385e-01
1.216213298791019026e+00,3.373107270168171357e-01
1.218210276338514753e+00,3.378645788362731883e-01
1.220207253886010479e+00,3.695366471286056775e-01
1.222231217616580379e+00,3.576691232134134868e-01
1.224228195164076105e+00,3.707543789143045720e-01
1.226225172711571831e+00,3.651299892471840391e-01
1.228222150259067336e+00,3.531829733262220605e-01
1.230246113989637458e+00,3.600145721899073448e-01
1.232243091537132962e+00,3.605989601503805098e-01
1.234240069084628688e+00,3.611833481108537303e-01
1.236237046632124414e+00,3.491442432643491744e-01
1.238261010362694314e+00,3.687138703890278646e-01
1.240257987910190263e+00,3.566439538395589359e-01
1.242254965457685767e+00,3.635287970873476437e-01
1.244278929188255667e+00,3.895961500047585013e-01
1.246275906735751393e+00,3.965524496503756158e-01
1.248272884283247119e+00,3.971878678062399914e-01
1.249973013816925826e+00,3.977288319119082760e-01
1.251646157167530360e+00,3.982612092857405472e-01
1.253670120898100260e+00,3.989052141734409918e-01
1.255667098445595986e+00,4.059837968564671828e-01
1.257664075993091712e+00,4.066294620395184967e-01
1.259661053540587217e+00,4.201378077998259575e-01
1.261685017271157339e+00,4.014554735287343967e-01
1.263681994818652843e+00,4.214789221012565368e-01
1.265678972366148791e+00,4.285745716234827807e-01
1.267702936096718469e+00,4.098752383651278475e-01
1.269699913644214195e+00,4.364512827915017490e-01
1.271696891191709922e+00,4.435978946571821901e-01
1.273693868739205648e+00,4.508301522838781827e-01
1.275717832469775548e+00,4.580271338271162396e-01
1.277714810017271274e+00,4.587441183193889382e-01
1.279711787564767000e+00,4.594611028116615814e-01
1.281708765112262505e+00,4.601780873039342801e-01
1.283732728842832627e+00,4.609047607758323117e-01
1.285729706390328131e+00,4.616217452681049549e-01
1.287726683937824079e+00,4.623387297603777646e-01
1.289723661485319584e+00,4.630557142526503522e-01
1.291747625215889483e+00,4.704106911077776121e-01
1.293744602763385210e+00,4.644993722168210271e-01
1.295741580310880936e+00,4.718651541466969412e-01
1.297738557858376662e+00,4.725923856661566336e-01
1.299762521588946562e+00,4.666600146732644006e-01
1.301759499136442289e+00,4.873492333731254678e-01
1.303756476683937793e+00,4.747839076775011713e-01
1.305753454231433741e+00,4.822113102438393417e-01
1.307777417962003419e+00,4.963127622461294131e-01
1.309774395509499145e+00,4.702546261142530604e-01
1.311771373056994872e+00,4.910974519058471377e-01
1.313768350604490598e+00,4.851711903567318962e-01
1.315792314335060720e+00,4.791669517001906353e-01
1.317789291882556224e+00,5.001123543881262901e-01
1.319786269430051950e+00,4.738492375552418867e-01
1.321783246977547455e+00,4.881310704696243952e-01
1.323807210708117577e+00,5.023962062686258001e-01
1.325804188255613081e+00,4.760098800116852047e-01
1.327801165803109029e+00,4.970986427641670979e-01
1.329798143350604533e+00,4.910909505825170052e-01
1.331822107081174433e+00,4.850044587617991509e-01
1.333819084628670160e+00,5.061957984106227881e-01
1.335816062176165886e+00,4.864589218007184246e-01
1.337840025906736008e+00,4.871959807731439107e-01
1.339837003454231512e+00,5.016045874153635120e-01
1.341833981001727238e+00,4.817651339091172935e-01
1.343830958549222743e+00,5.030998336224868916e-01
1.345854922279792865e+00,4.970206767346082022e-01
1.347851899827288369e+00,4.839257763655606115e-01
1.349848877374784317e+00,5.053528059480851820e-01
1.351845854922279822e+00,4.922964288623270512e-01
1.353869818652849721e+00,4.930334878347524263e-01
1.355866796200345670e+00,4.868034033142767947e-01
1.357863773747841174e+00,4.875203878065493823e-01
1.359860751295336900e+00,4.882373722988220810e-01
1.361884715025906800e+00,4.889640457707200571e-01
1.363881692573402526e+00,4.896810302629927558e-01
1.365878670120898031e+00,4.903980147552653435e-01
1.367875647668393979e+00,4.911149992475381532e-01
1.369899611398963879e+00,4.918416727194361293e-01
1.371896588946459605e+00,4.855894836996380026e-01
1.373893566493955332e+00,4.722671893347109018e-01
1.375890544041450836e+00,4.589041118015795284e-01
1.377914507772020958e+00,4.525087205768435483e-01
1.379911485319516462e+00,4.461546414884717815e-01
1.381908462867012188e+00,4.397093638581359154e-01
1.383905440414507693e+00,4.403447820140001800e-01
1.385929404145077815e+00,4.197251766318073063e-01
1.387926381692573319e+00,4.203299561763826353e-01
1.389923359240069267e+00,3.925490995269658723e-01
1.391920336787564771e+00,4.073263055844351110e-01
1.393944300518134893e+00,4.079185906795094185e-01
1.395941278065630620e+00,3.942487102287329792e-01
1.397938255613126124e+00,3.877112425873160406e-01
1.399962219343696246e+00,3.739772517494177606e-01
1.401959196891191750e+00,3.386854460284873247e-01
1.403956174438687476e+00,3.319638005359851207e-01
1.405953151986182981e+00,2.821521553079869848e-01
1.407977115716753103e+00,2.754058712540338183e-01
1.409974093264248829e+00,2.181338958840923492e-01
1.411971070811744555e+00,6.701811955961731182e-02
1.413968048359240282e+00,-1.233426354095833871e-02
1.415992012089809959e+00,-1.235191889185481388e-02
1.417988989637305908e+00,-1.236933883807267605e-02
1.419985967184801412e+00,-1.238675878429053301e-02
1.421982944732297138e+00,-1.240417873050839170e-02
1.424006908462867038e+00,-1.242183408140487035e-02
1.426003886010362764e+00,-1.243925402762272904e-02
1.428000863557858491e+00,-1.245667397384058774e-02
1.429997841105354217e+00,-1.247409392005844643e-02
1.432021804835924117e+00,-1.249174927095492507e-02
1.434018782383419843e+00,-1.250916921717278377e-02
1.436015759930915570e+00,-5.231693121180797101e-03
1.438012737478411074e+00,-1.254400910960849942e-02
1.440036701208981196e+00,-1.256166446050497806e-02
1.442033678756476700e+00,-1.257908440672283502e-02
1.444030656303972426e+00,-1.259650435294069545e-02
1.446027633851468153e+00,-1.261392429915855415e-02
1.448051597582038053e+00,-1.263157965005503106e-02
1.450048575129533779e+00,-1.264899959627289149e-02
1.452045552677029505e+00,-1.266641954249075018e-02
1.454042530224525231e+00,-1.268383948870861061e-02
1.456066493955095131e+00,-1.270149483960508752e-02
1.458063471502590858e+00,-1.271891478582294448e-02
1.460060449050086362e+00,-1.273633473204080144e-02
1.462057426597582088e+00,-1.275375467825866013e-02
1.464081390328151988e+00,-1.277141002915514051e-02
1.466078367875647714e+00,-1.278882997537299920e-02
1.468075345423143441e+00,-1.280624992159085616e-02
1.470099309153713341e+00,-1.282390527248733654e-02
1.472096286701209067e+00,-1.284132521870519524e-02
1.474093264248704793e+00,-1.285874516492305220e-02
1.476090241796200520e+00,-1.287616511114091263e-02
1.478114205526770419e+00,-1.289382046203739127e-02
1.480111183074266146e+00,-1.291124040825524996e-02
1.482108160621761650e+00,-1.292866035447310692e-02
1.484105138169257376e+00,-1.294608030069096562e-02
1.486129101899827498e+00,-1.296373565158744599e-02
1.488126079447323002e+00,-1.298115559780530295e-02
1.490123056994818951e+00,-1.299857554402316338e-02
1.492120034542314455e+00,-1.301599549024102034e-02
1.494143998272884355e+00,-5.443465939533894890e-03
1.496140975820380081e+00,-1.305107078735535595e-02
1.498164939550949981e+00,-1.306872613825183285e-02
1.499973013816925826e+00,-5.464702211012200002e-03
1.501484240069084874e+00,-1.309768091372206025e-02
1.503508203799654552e+00,-5.477581616399505686e-03
1.505478195164076105e+00,-1.313252080615777591e-02
1.507502158894646005e+00,-1.315017615705425282e-02
1.509499136442141731e+00,-5.499407784307764127e-03
1.511523100172711853e+00,-1.318525145416859189e-02
1.513493091537133184e+00,-1.320243599570783063e-02
1.515517055267703084e+00,-1.322009134660430928e-02
1.517514032815198588e+00,-1.323751129282216624e-02
1.519537996545768710e+00,-1.325516664371864661e-02
1.521507987910190041e+00,-1.327235118525788189e-02
1.523531951640760163e+00,-1.329000653615436400e-02
1.525528929188255667e+00,-5.557807530873102100e-03
1.527552892918825567e+00,-1.332508183326869787e-02
1.529549870466321515e+00,-1.334250177948655830e-02
1.531546848013817019e+00,-1.335992172570441526e-02
1.533570811744387141e+00,-1.337757707660089564e-02
1.535567789291882645e+00,2.285028903892610645e-03
1.537564766839378372e+00,-2.130207400964638162e-02
1.539561744386873876e+00,-1.342983691525446825e-02
1.541585708117443998e+00,-5.616305593510100697e-03
1.543582685664939502e+00,-1.346491221236880559e-02
1.545579663212435451e+00,-1.348233215858666602e-02
1.547576640759930955e+00,-5.638131761418359138e-03
1.549600604490500855e+00,-1.351740745570099989e-02
1.551597582037996803e+00,-5.652780856095523943e-03
1.553594559585492307e+00,-1.355224734813672074e-02
1.555591537132988034e+00,-1.356966729435457944e-02
1.557615500863557934e+00,-1.358732264525105635e-02
1.559612478411053660e+00,-1.360474259146891504e-02
1.561609455958549164e+00,-1.362216253768677200e-02
1.563606433506045112e+00,-5.696531507983698846e-03
1.565630397236615012e+00,-1.365723783480111107e-02
1.567627374784110739e+00,-1.367465778101896977e-02
1.569624352331606465e+00,-1.369207772723682846e-02
1.571648316062176143e+00,-1.370973307813330190e-02
1.573645293609672091e+00,-1.372715302435116580e-02
1.575642271157167595e+00,-1.374457297056902103e-02
1.577639248704663322e+00,-1.376199291678688146e-02
1.579663212435233222e+00,-1.377964826768336010e-02
1.581660189982728948e+00,-1.379706821390121706e-02
1.583657167530224674e+00,-1.381448816011907575e-02
1.585654145077720401e+00,-1.383190810633693445e-02
1.587678108808290300e+00,-1.384956345723341309e-02
1.589675086355785805e+00,-1.386698340345127005e-02
1.591672063903281753e+00,-1.388440334966913221e-02
1.593669041450777257e+00,-1.390182329588698917e-02
1.595693005181347379e+00,-1.391947864678346955e-02
1.597689982728842883e+00,-1.393689859300132304e-02
1.599686960276338610e+00,-1.395431853921918347e-02
1.601683937823834114e+00,-1.397173848543704043e-02
1.603707901554404236e+00,-1.398939383633352254e-02
1.605704879101899962e+00,-1.400681378255138124e-02
1.607701856649395689e+00,-1.402423372876923993e-02
1.609698834196891415e+00,-1.404165367498709863e-02
1.611722797927461093e+00,-1.405930902588357553e-02
1.613719775474957041e+00,-1.407672897210143596e-02
1.615716753022452545e+00,-5.886379842356880172e-03
1.617740716753022667e+00,-5.893753547731291585e-03
1.619737694300518172e+00,-1.412922421543362679e-02
1.621734671848013898e+00,2.413251062869959610e-03
1.623731649395509624e+00,-1.416406410786934765e-02
1.625755613126079524e+00,-1.418171945876582456e-02
1.627752590673575250e+00,-2.255157434909173253e-02
1.629749568221070977e+00,-1.421655935120154021e-02
1.631746545768566703e+00,-1.423397929741939891e-02
1.633770509499136381e+00,-1.425163464831587755e-02
1.635767487046632329e+00,-1.426905459453373624e-02
1.637764464594127833e+00,-1.428647454075159494e-02
1.639761442141623560e+00,-1.430389448696945537e-02
1.641785405872193682e+00,-1.432154983786593401e-02
1.643782383419689186e+00,-1.433896978408379097e-02
1.645779360967184912e+00,-1.435638973030164793e-02
1.647776338514680639e+00,-1.437380967651950836e-02
1.649800302245250538e+00,-1.439146502741598700e-02
1.651797279792746265e+00,-1.440888497363384396e-02
1.653794257340241991e+00,-1.442630491985170439e-02
1.655818221070811891e+00,-1.444396027074818303e-02
1.657815198618307617e+00,-1.446138021696604173e-02
1.659812176165803121e+00,-1.447880016318389869e-02
1.661809153713298848e+00,-1.449622010940175565e-02
1.663833117443868970e+00,-1.451387546029823776e-02
1.665830094991364474e+00,-1.453129540651609299e-02
1.667827072538860200e+00,-1.454871535273395342e-02
1.669824050086355927e+00,-1.456613529895181038e-02
1.671848013816925826e+00,-1.458379064984829075e-02
1.673844991364421553e+00,-1.460121059606614598e-02
1.675841968911917279e+00,-1.461863054228400814e-02
1.677838946459412783e+00,-1.463605048850186510e-02
1.679862910189982905e+00,-1.465370583939834548e-02
1.681859887737478632e+00,-1.467112578561620244e-02
1.683856865284974136e+00,-1.468854573183405766e-02
1.685853842832469862e+00,-1.470596567805191809e-02
1.687877806563039762e+00,-1.472362102894839500e-02
1.689874784110535488e+00,-6.156552407275317669e-03
1.691871761658031215e+00,-1.475846092138411586e-02
1.693868739205526941e+00,-1.477588086760197282e-02
1.695892702936096841e+00,-6.178476891255234131e-03
1.697889680483592567e+00,-1.481095616471631189e-02
1.699886658031088293e+00,-1.482837611093416885e-02
1.701910621761658193e+00,-6.200401375235152328e-03
1.703907599309153920e+00,-1.486345140804850619e-02
1.705904576856649424e+00,-6.214952153840657377e-03
1.707901554404145150e+00,-6.222227543143409034e-03
1.709925518134715050e+00,-1.491594665138070049e-02
1.711922495682210776e+00,2.547456654884460488e-03
1.713919473229706503e+00,-1.495078654381641614e-02
1.715916450777202229e+00,-1.496820649003427657e-02
1.717940414507772129e+00,-1.498586184093075348e-02
1.719937392055267855e+00,-1.500328178714861391e-02
1.721934369602763581e+00,-1.502070173336647260e-02
1.723931347150259086e+00,-1.503812167958432783e-02
1.725955310880829208e+00,-1.505577703048080820e-02
1.727952288428324934e+00,-1.507319697669866690e-02
1.729949265975820660e+00,-1.509061692291652733e-02
1.731946243523316165e+00,-1.510803686913438429e-02
1.733970207253886286e+00,-1.512569222003086467e-02
1.735967184801381791e+00,-1.514311216624872163e-02
1.737964162348877517e+00,-1.516053211246658032e-02
1.739961139896373243e+00,-1.517795205868443902e-02
1.741985103626943143e+00,-1.519560740958091766e-02
1.744009067357513265e+00,-1.521326276047739630e-02
1.745979058721934374e+00,-1.523044730201663331e-02
1.748003022452504496e+00,-1.524810265291311195e-02
1.749973013816925604e+00,-1.526528719445234723e-02
1.751322322970639389e+00,-1.527705742838333762e-02
1.753319300518134893e+00,-1.529447737460119285e-02
1.755343264248705015e+00,-1.531213272549767322e-02
1.757340241796200520e+00,-1.532955267171553365e-02
1.759337219343696246e+00,-1.534697261793339061e-02
1.761334196891191750e+00,-1.536439256415124931e-02
1.763358160621761872e+00,-1.538204791504772621e-02
1.765355138169257598e+00,-6.431542459705038087e-03
1.767352115716753103e+00,-1.541688780748344360e-02
1.769349093264248829e+00,-1.543430775370130230e-02
1.771373056994818729e+00,-1.545196310459777921e-02
1.773370034542314455e+00,-1.546938305081563964e-02
1.775367012089809959e+00,-1.548680299703349660e-02
1.777363989637305686e+00,-1.550422294325135703e-02
1.779387953367875808e+00,-1.552187829414783567e-02
1.781384930915371312e+00,-1.553929824036569089e-02
1.783381908462867038e+00,-1.555671818658354959e-02
1.785378886010362987e+00,-6.504492984875881977e-03
1.787402849740932664e+00,-6.511866690250293389e-03
1.789399827288428613e+00,-1.560921342991575082e-02
1.791396804835924339e+00,-1.562663337613360431e-02
1.793420768566494017e+00,-1.564428872703008469e-02
1.795417746113989965e+00,-1.566170867324794339e-02
1.797414723661485469e+00,-1.567912861946580208e-02
1.799411701208981196e+00,-1.569654856568366078e-02
1.801435664939551318e+00,-1.571420391658014115e-02
1.803432642487046822e+00,-1.573162386279799638e-02
1.805429620034542548e+00,-1.574904380901585854e-02
1.807426597582038053e+00,-1.576646375523371030e-02
1.809450561312608174e+00,-1.578411910613019067e-02
1.811447538860103679e+00,-1.580153905234804937e-02
1.813444516407599405e+00,-1.581895899856590806e-02
1.815441493955094909e+00,-1.583637894478376676e-02
1.817465457685665031e+00,-1.585403429568024714e-02
1.819462435233160758e+00,-1.587145424189810236e-02
1.821459412780656262e+00,-1.588887418811596106e-02
1.823456390328151988e+00,-1.590629413433381975e-02
1.825480354058721888e+00,-1.592394948523029666e-02
1.827477331606217614e+00,-1.594136943144815882e-02
1.829501295336787514e+00,-1.595902478234463573e-02
1.831471286701209289e+00,-1.597620932388387621e-02
1.833495250431778967e+00,-1.599386467478035312e-02
1.835492227979274915e+00,-1.601128462099821528e-02
1.837516191709844593e+00,-1.602893997189468872e-02
1.839486183074266146e+00,-1.604612451343392920e-02
1.841510146804836268e+00,-1.606377986433041305e-02
1.843507124352331772e+00,-1.608119981054826481e-02
1.845531088082901894e+00,-1.609885516144474518e-02
1.847501079447323002e+00,-1.611603970298398220e-02
1.849525043177893124e+00,-1.613369505388046257e-02
1.851522020725388629e+00,-1.615111500009831780e-02
1.853545984455958751e+00,-1.616877035099479817e-02
1.855542962003454477e+00,-1.618619029721265687e-02
1.857539939550949981e+00,-1.620361024343051556e-02
1.859536917098445707e+00,-1.622103018964837426e-02
1.861560880829015607e+00,-1.623868554054485117e-02
1.863557858376511334e+00,-1.625610548676270986e-02
1.865554835924006838e+00,-1.627352543298056856e-02
1.867551813471502564e+00,-1.629094537919842725e-02
1.869575777202072464e+00,-1.630860073009490416e-02
1.871572754749568190e+00,-1.632602067631276632e-02
1.873569732297064139e+00,-1.634344062253062502e-02
1.875566709844559865e+00,-1.636086056874848371e-02
1.877590673575129543e+00,-1.637851591964496062e-02
1.879587651122625491e+00,-1.639593586586282278e-02
1.881584628670121218e+00,-1.641335581208068148e-02
1.883581606217616722e+00,-1.643077575829854017e-02
1.885605569948186844e+00,-1.644843110919501361e-02
1.887602547495682348e+00,-1.646585105541287231e-02
1.889599525043178074e+00,-1.648327100163073100e-02
1.891596502590673579e+00,-1.650069094784858970e-02
1.893620466321243700e+00,-1.651834629874507007e-02
1.895617443868739427e+00,-1.653576624496292530e-02
1.897614421416234931e+00,-1.655318619118078399e-02
1.899638385146805053e+00,-1.657084154207726437e-02
1.901635362694300557e+00,-1.658826148829511959e-02
1.903632340241796284e+00,-1.660568143451298176e-02
1.905629317789291788e+00,-1.662310138073083698e-02
1.907653281519861910e+00,-1.664075673162732083e-02
1.909650259067357636e+00,-1.665817667784517606e-02
1.911647236614853140e+00,-1.667559662406303475e-02
1.913644214162349089e+00,-1.669301657028089345e-02
1.915668177892918767e+00,-1.671067192117737035e-02
1.917665155440414937e+00,-1.672809186739523252e-02
1.919662132987910441e+00,-1.674551181361309121e-02
1.921659110535406167e+00,-1.676293175983094991e-02
1.923683074265976067e+00,-1.678058711072742681e-02
1.925680051813471794e+00,-1.679800705694528551e-02
1.927677029360967298e+00,-1.681542700316314073e-02
1.929674006908463024e+00,-1.683284694938099943e-02
1.931697970639032924e+00,-1.685050230027747981e-02
1.933694948186528650e+00,-1.686792224649533850e-02
1.935691925734024377e+00,-1.688534219271319373e-02
1.937688903281519881e+00,-1.690276213893105589e-02
1.939712867012090003e+00,-1.692041748982753280e-02
1.941709844559585507e+00,-1.693783743604539149e-02
1.943706822107081233e+00,-1.695525738226325019e-02
1.945703799654576738e+00,-1.697267732848110541e-02
1.947727763385146860e+00,-1.699033267937758579e-02
1.949724740932642586e+00,-1.700775262559544448e-02
1.951721718480138090e+00,-1.702517257181329971e-02
1.953718696027634039e+00,-1.704259251803116187e-02
1.955742659758203716e+00,-1.706024786892763878e-02
1.957739637305699887e+00,-1.707766781514550442e-02
1.959736614853195391e+00,-1.709508776136335964e-02
1.961760578583765069e+00,-1.711274311225983308e-02
1.963757556131261017e+00,-1.713016305847769524e-02
1.965754533678756744e+00,-1.714758300469555394e-02
1.967751511226252248e+00,-1.716500295091341263e-02
1.969775474956822370e+00,-1.718265830180988954e-02
1.971772452504318096e+00,-1.720007824802775170e-02
1.973769430051813600e+00,-1.721749819424560693e-02
1.975766407599309327e+00,-2.737310528191256795e-02
1.977790371329879227e+00,-1.725257349135994253e-02
1.979787348877374953e+00,-1.726999343757780470e-02
1.981784326424870457e+00,-1.728741338379566339e-02
1.983781303972366183e+00,-1.730483333001351862e-02
1.985805267702936305e+00,-7.234686449085940031e-03
1.987802245250431810e+00,-1.733990862712785769e-02
1.989799222797927536e+00,-1.735732857334571291e-02
1.991796200345423484e+00,-1.737474851956357508e-02
1.993820164075993162e+00,-1.739240387046005545e-02
1.995817141623488666e+00,-1.740982381667790721e-02
1.997814119170984837e+00,-1.742724376289576937e-02
1.999811096718480341e+00,-1.744466370911363154e-02
