# Stretch,Cauchy_stress
1.087975669460722550e+00,2.097447042298765298e-03
1.089978488242712151e+00,-1.096620198021676373e-02
1.091981307024701309e+00,8.618036762306744564e-03
1.093984125806690910e+00,2.109030407024080692e-03
1.095986944588680512e+00,-4.489894498273271084e-03
1.097989763370669891e+00,1.528030819344566686e-02
1.099992582152659493e+00,-1.106695312131716555e-02
1.101995400934648872e+00,2.124474893324501505e-03
1.103998219716638252e+00,8.712875560995264265e-03
1.106001038498627631e+00,-1.112740380597740039e-02
1.108003857280617233e+00,8.744488493891438077e-03
1.110006676062606834e+00,2.139919379624921885e-03
1.112009494844596214e+00,-4.555533565050057590e-03
1.114037039784387950e+00,8.792103034796784275e-03
1.116015132408574972e+00,-4.571943331744253783e-03
1.118017951190564574e+00,2.155363865925342699e-03
1.120020769972553953e+00,8.839327292579956044e-03
1.122048314912345690e+00,-4.596659276641685589e-03
1.124051133694335292e+00,1.564299442584425257e-02
1.126053952476324671e+00,-4.613069043335882649e-03
1.128056771258314273e+00,-4.621273926682981613e-03
1.130059590040303874e+00,8.918554766381477789e-03
1.132062408822293031e+00,1.575448431132541252e-02
1.134065227604282633e+00,8.950167699277651601e-03
1.136068046386272012e+00,2.265448434240625170e-02
1.138070865168261614e+00,2.269442281869874303e-02
1.140073683950250993e+00,2.273436129499123437e-02
1.142076502732240595e+00,2.958594834335952911e-02
1.144079321514229974e+00,3.653035127255407910e-02
1.146082140296219354e+00,2.285417672386871879e-02
1.148084959078208955e+00,2.974159980685595756e-02
1.150087777860198335e+00,2.979348362802142908e-02
1.152090596642187936e+00,2.297399215274619974e-02
1.154093415424177316e+00,3.685010040299246947e-02
1.156096234206166695e+00,2.305386910533118588e-02
1.158099052988156297e+00,3.000101891268332557e-02
1.160101871770145676e+00,3.704194988125550370e-02
1.162129416709937413e+00,1.617291548646458341e-02
1.164107509334124657e+00,3.716984953343085984e-02
1.166110328116114037e+00,3.020855419734522554e-02
1.168113146898103416e+00,3.026043801851070053e-02
