# Stretch,Cauchy_stress
1.101928806648894366e+00,1.157622288397796260e-02
1.103941247190423747e+00,1.159736441336618393e-02
1.105927552140504977e+00,1.161823137743768150e-02
1.107939992682034358e+00,1.163937290682590456e-02
1.109926297632115588e+00,1.166023987089740040e-02
1.111938738173644969e+00,2.575422670929113870e-03
1.113951178715174350e+00,1.170252292967384651e-02
1.115963619256703732e+00,1.172366445906207130e-02
1.117949924206784740e+00,1.174453142313356367e-02
1.119962364748314121e+00,1.176567295252178846e-02
1.121948669698395129e+00,1.178653991659328257e-02
1.123961110239924732e+00,1.180768144598150736e-02
1.125973550781454113e+00,1.182882297536973042e-02
1.127985991322983494e+00,1.184996450475795347e-02
1.129972296273064725e+00,1.187083146882944931e-02
1.131984736814594106e+00,1.189197299821767237e-02
1.133971041764675114e+00,2.626452905071627493e-03
1.136009617897653090e+00,1.193425605699412195e-02
1.137995922847734098e+00,1.195512302106561606e-02
1.140008363389263479e+00,1.197626455045383738e-02
1.141994668339344488e+00,1.199713151452533148e-02
1.144007108880873869e+00,1.201827304391355627e-02
1.146019549422403250e+00,1.203941457330177933e-02
1.148031989963932853e+00,1.206055610269000412e-02
1.150018294914013861e+00,1.208142306676149823e-02
1.152030735455543464e+00,1.210256459614972475e-02
1.154017040405624472e+00,1.212343156022121712e-02
1.156029480947153854e+00,1.214457308960944192e-02
1.158041921488683235e+00,2.174501746860212775e-02
1.160054362030212838e+00,2.178280587152438622e-02
1.162040666980293846e+00,1.220772311245738560e-02
1.164053107521823227e+00,3.148691919593317456e-02
1.166039412471904235e+00,4.108965089858807040e-02
1.168051853013433616e+00,1.227087313530532409e-02
1.170064293554962997e+00,4.123148226109803888e-02
1.172076734096492601e+00,3.170395335011606114e-02
1.174063039046573609e+00,2.204585241654166694e-02
1.176075479588103212e+00,4.144330832198957204e-02
1.178061784538184220e+00,1.237603165161298667e-02
1.180100360671161974e+00,3.192098750429894771e-02
1.182086665621242982e+00,4.165513438288108439e-02
1.184099106162772364e+00,3.202915110556924655e-02
1.186085411112853372e+00,5.160732287578467803e-02
1.188097851654382975e+00,6.142453116750677677e-02
1.190084156604463761e+00,7.137157858699944013e-02
1.192122732737441737e+00,5.187001054015173696e-02
1.194109037687522745e+00,8.139183117334095052e-02
1.196121478229052348e+00,6.183935179859026410e-02
1.198107783179133357e+00,5.213042385244636562e-02
1.200120223720662738e+00,8.180156045544097199e-02
1.202132664262192341e+00,5.230554896202441878e-02
1.204145104803721722e+00,7.221484001842155831e-02
1.206131409753802730e+00,7.233396245111316236e-02
1.208143850295332111e+00,7.245465228423490778e-02
1.210130155245413119e+00,8.248384878172060342e-02
1.212142595786942501e+00,8.262101901964104267e-02
1.214155036328472104e+00,9.280165882765392671e-02
1.216167476870001485e+00,9.295547593910839790e-02
1.218153781820082715e+00,9.310729542573881190e-02
1.220166222361612096e+00,9.326111253719329697e-02
1.222152527311693104e+00,9.341293202382366934e-02
1.224164967853222485e+00,1.035917579712008069e-01
1.226177408394751867e+00,1.037620554874539719e-01
1.228189848936281470e+00,1.343094532462373869e-01
1.230176153886362478e+00,1.345266668407454069e-01
1.232188594427891859e+00,1.652227406375723906e-01
1.234174899377972867e+00,1.349639521033733358e-01
1.236213475510950621e+00,1.555364956780673213e-01
1.238199780461031851e+00,1.557864063265141374e-01
1.240212221002561455e+00,1.458831812611169065e-01
1.242198525952642463e+00,1.665649607551686062e-01
1.244210966494171844e+00,1.565427148678662783e-01
1.246197271444252852e+00,1.567926255163130389e-01
1.248235847577230606e+00,1.775966298149422029e-01
1.249986932204275814e+00,1.778457708157295536e-01
1.251607338874078712e+00,1.780763192045177745e-01
1.253619779415608093e+00,1.783626454293031349e-01
1.255606084365689323e+00,1.786452531316887749e-01
1.257618524907218704e+00,2.203355145796582759e-01
1.259630965448748086e+00,2.206880953611091156e-01
1.261617270398829094e+00,2.107043815812090215e-01
1.263629710940358475e+00,2.526423204022538171e-01
1.265642151481888078e+00,2.217412587342740549e-01
1.267628456431969086e+00,2.430608621068164610e-01
1.269640896973498467e+00,2.538441598134622557e-01
1.271653337515027848e+00,2.333135166356465895e-01
1.273639642465108857e+00,2.442134743348599868e-01
1.275652083006638460e+00,2.550459992246707497e-01
1.277664523548168063e+00,2.554483541579883887e-01
1.279650828498249071e+00,2.241955872908669989e-01
1.281663269039778452e+00,2.351500645818701551e-01
1.283675709581307833e+00,2.143883909045132263e-01
1.285662014531388841e+00,2.570473231137700987e-01
1.287674455072918223e+00,2.574496780470876822e-01
1.289686895614447604e+00,2.685203007909309769e-01
1.291673200564528612e+00,2.689338610158754639e-01
1.293685641106058215e+00,2.693528628227271349e-01
1.295698081647587596e+00,2.697718646295787503e-01
1.297684386597668826e+00,3.021740051511653258e-01
1.299696827139198207e+00,2.812479857553265572e-01
1.301709267680727589e+00,2.816834679669768526e-01
1.303695572630808597e+00,3.143578951293578561e-01
1.305708013172338200e+00,2.718559905000227372e-01
1.307720453713867581e+00,3.260376745383072872e-01
1.309706758663948589e+00,3.373667670179117950e-01
1.311719199205477970e+00,3.162926185527312750e-01
1.313731639747007351e+00,3.600291936869746134e-01
1.315717944697088360e+00,3.605735421276742847e-01
1.317730385238617963e+00,3.611250530478568588e-01
1.319742825780147344e+00,3.616765639680394329e-01
1.321755266321676947e+00,3.622280748882220069e-01
1.323741571271757955e+00,3.737223908305492004e-01
1.325754011813287336e+00,3.851474968556758416e-01
1.327766452354816717e+00,3.638754451692867709e-01
1.329752757304897726e+00,3.973088724778964798e-01
1.331765197846427329e+00,3.759876433327699052e-01
1.333777638387956710e+00,3.985114426219951156e-01
1.335763943338037718e+00,4.540205180888408076e-01
1.337776383879567099e+00,4.547045381223543403e-01
1.339788824421096480e+00,4.553885581558677620e-01
1.341775129371177711e+00,4.450755454362165797e-01
1.343787569912707092e+00,4.567477148458360947e-01
1.345800010454236695e+00,4.574317348793496274e-01
1.347786315404317703e+00,4.581068715358045385e-01
1.349798755945847084e+00,4.587908915693180156e-01
1.351811196487376465e+00,4.706570705612844185e-01
1.353797501437457473e+00,4.601500482592863484e-01
1.355809941978986854e+00,4.608340682927997700e-01
1.357822382520516458e+00,4.839818550980979905e-01
1.359808687470597466e+00,5.070739981071596958e-01
1.361821128012126847e+00,4.965594782262764406e-01
1.363833568553656450e+00,5.310252797735180996e-01
1.365819873503737458e+00,5.317986718985930894e-01
1.367832314045266839e+00,5.100660163550386761e-01
1.369844754586796221e+00,5.445838274914501786e-01
1.371857195128325824e+00,5.453838762334960455e-01
1.373843500078406832e+00,5.461735347321384770e-01
1.375855940619936213e+00,5.469735834741842329e-01
1.377842245570017221e+00,5.591607293214082564e-01
1.379854686111546602e+00,5.599774249369878776e-01
1.381867126653075983e+00,5.607941205525676098e-01
1.383879567194605587e+00,5.729437698576392846e-01
1.385865872144686595e+00,6.308561414850036853e-01
1.387878312686216198e+00,6.204065184677237665e-01
1.389890753227745579e+00,6.098089631168800429e-01
1.391877058177826587e+00,6.451060598039839444e-01
1.393889498719355968e+00,6.115633965760165491e-01
1.395901939260885349e+00,6.354246316281456641e-01
1.397888244210966358e+00,6.593397939027983989e-01
1.399900684752495961e+00,6.372448894195538172e-01
1.401913125294025342e+00,6.612382033606197806e-01
1.403899430244106350e+00,6.621750807553887785e-01
1.405911870785635953e+00,6.631242854842994694e-01
1.407924311327165334e+00,6.757198158921507991e-01
1.409910616277246342e+00,6.766731239672910680e-01
1.411923056818775946e+00,7.241230004364638262e-01
1.413935497360305327e+00,7.368511567019541131e-01
1.415921802310386335e+00,6.911534912262047303e-01
1.417934242851915716e+00,7.389350425979872572e-01
1.419946683393445097e+00,7.048639297745110666e-01
1.421932988343526105e+00,7.058499349035900483e-01
1.423945428885055486e+00,7.068489137843674275e-01
1.425957869426585090e+00,6.960523937038860520e-01
1.427970309968114471e+00,7.088468715459222969e-01
1.429956614918195701e+00,6.862940094098245458e-01
1.431969055459725082e+00,7.226770789444769694e-01
1.433955360409806090e+00,6.763515150183401214e-01
1.435967800951335471e+00,7.128168395656353518e-01
1.437980241492865074e+00,7.138158184464126199e-01
1.439992682034394456e+00,7.267263920168616220e-01
1.441978986984475464e+00,7.632743434290395479e-01
1.443991427526004845e+00,7.762842491100591102e-01
1.445977732476085853e+00,7.773520790273870107e-01
1.447990173017615234e+00,7.784339593383637901e-01
1.450002613559144837e+00,7.795158396493407915e-01
1.452015054100674440e+00,7.805977199603179040e-01
1.454001359050755449e+00,7.816655498776456934e-01
1.456013799592284830e+00,7.827474301886225838e-01
1.458026240133814211e+00,7.957694707918691046e-01
1.460012545083895219e+00,7.968535670827644468e-01
1.462024985625424600e+00,7.979519277985400727e-01
1.464037426166954203e+00,8.231501683891792043e-01
1.466023731117035211e+00,7.881287309562090559e-01
1.468036171658564593e+00,8.133763154743209878e-01
1.470048612200093974e+00,8.386901545490982324e-01
1.472034917150175204e+00,7.913603214954907372e-01
1.474047357691704585e+00,8.287782190611724387e-01
1.476059798233233966e+00,8.178218652135165190e-01
1.478046103183314974e+00,8.554792442694726384e-01
1.480058543724844577e+00,8.566440260106490401e-01
1.482070984266373959e+00,8.578088077518254417e-01
1.484083424807903340e+00,8.955570009077387095e-01
1.486069729757984348e+00,8.845858032375261137e-01
1.488082170299513729e+00,8.979700084651297542e-01
1.490068475249594737e+00,8.991686265982127280e-01
1.492080915791124340e+00,9.003830160225205770e-01
1.494093356332653721e+00,9.015974054468283150e-01
1.496105796874183325e+00,9.028117948711363860e-01
1.498092101824264333e+00,9.040104130042194708e-01
1.500000000000000000e+00,9.051617172636281516e-01
1.501437457529663844e+00,9.060291382809908534e-01
1.503449898071193225e+00,9.072435277052984803e-01
1.505436203021274233e+00,9.332235011532326041e-01
1.507448643562803836e+00,9.344710178558731650e-01
1.509434948512884844e+00,9.233411733189496040e-01
1.511447389054414447e+00,9.494525165422469382e-01
1.513459829595943829e+00,9.132839322443883079e-01
1.515472270137473210e+00,9.394448831508166453e-01
1.517458575087554218e+00,9.532285895619890814e-01
1.519471015629083599e+00,9.169113292260867576e-01
1.521457320579164607e+00,9.682001130958319823e-01
1.523469761120693988e+00,9.694807570768052551e-01
1.525482201662223591e+00,1.008491501007898972e+00
1.527494642203752973e+00,9.971865097420811175e-01
1.529480947153834203e+00,1.011135059116009760e+00
1.531493387695363584e+00,1.012465477248849721e+00
1.533505828236892965e+00,1.001110761555592532e+00
1.535518268778422568e+00,1.027828094214161325e+00
1.537504573728503576e+00,9.911302128435958148e-01
1.539517014270032957e+00,1.017769871622640654e+00
1.541503319220113966e+00,1.006331722664003614e+00
1.543515759761643347e+00,9.822373016665002510e-01
1.545528200303172728e+00,1.021743847863591403e+00
1.547540640844702331e+00,1.010273036441921679e+00
1.549526945794783339e+00,9.988802621042888186e-01
1.551539386336312720e+00,1.025717824104542153e+00
1.553525691286393950e+00,9.886072580913415342e-01
1.555538131827923332e+00,1.015493997550332539e+00
1.557550572369452713e+00,1.016807768809638635e+00
1.559563012910982094e+00,1.005349868443649930e+00
1.561549317861063102e+00,1.045252467543363428e+00
1.563561758402592705e+00,1.020732020623150049e+00
1.565574198944122086e+00,1.047946597556111747e+00
1.567560503894203094e+00,1.049276168211753735e+00
1.569572944435732476e+00,1.050623233218127783e+00
1.571585384977261857e+00,1.051970298224501832e+00
1.573571689927343087e+00,1.053299868880143819e+00
1.575584130468872468e+00,1.054646933886518090e+00
1.577596571010402071e+00,1.055993998892892138e+00
1.579609011551931452e+00,1.057341063899266409e+00
1.581595316502012460e+00,1.058670634554908396e+00
1.583607757043541842e+00,1.060017699561282223e+00
1.585594061993622850e+00,1.061347270216924210e+00
1.587606502535152231e+00,1.062694335223298259e+00
1.589618943076681834e+00,1.077059207770791671e+00
1.591631383618211215e+00,1.078422753181964344e+00
1.593617688568292223e+00,1.066718035891688343e+00
1.595630129109821826e+00,1.107398195320655532e+00
1.597642569651351208e+00,1.095711352881078238e+00
1.599628874601432216e+00,1.123405504621239004e+00
1.601641315142961597e+00,1.098453812875365587e+00
1.603653755684491200e+00,1.099834005160072570e+00
1.605640060634572208e+00,1.114345281555468636e+00
1.607652501176101589e+00,1.115741954244974021e+00
1.609664941717630970e+00,1.143635717132329699e+00
1.611651246667711979e+00,1.105318925148647491e+00
1.613663687209241360e+00,1.119913833707133266e+00
1.615676127750770963e+00,1.174502590013547509e+00
1.617662432700852193e+00,1.136070316290035187e+00
1.619674873242381574e+00,1.164145501993800513e+00
1.621687313783910955e+00,1.165591948835172476e+00
1.623673618733991963e+00,1.140291920179633545e+00
1.625686059275521345e+00,1.181779228134112181e+00
1.627698499817050948e+00,1.156448210350620620e+00
1.629684804767131734e+00,1.144513524069232346e+00
1.631697245308661337e+00,1.186149010817479921e+00
1.633709685850190718e+00,1.147340163195311291e+00
1.635695990800271726e+00,1.175660721653036589e+00
1.637708431341801329e+00,1.177107168494408995e+00
1.639720871883330711e+00,1.137998024245276296e+00
1.641733312424860314e+00,1.193444647993189944e+00
1.643719617374941322e+00,1.167830903601073000e+00
1.645732057916470703e+00,1.155783370974508895e+00
1.647744498458000084e+00,1.197814430676557462e+00
1.649730803408081092e+00,1.158591655301067780e+00
1.651743243949610473e+00,1.187194726336187056e+00
1.653755684491140077e+00,1.174961334609513131e+00
1.655741989441220863e+00,1.149116989942248646e+00
1.657754429982750466e+00,1.205091068797122356e+00
1.659766870524279847e+00,1.179232165682276401e+00
1.661753175474361077e+00,1.180643396819363700e+00
1.663765616015890458e+00,1.209460851480490096e+00
1.665778056557419839e+00,1.169861502206344106e+00
1.667764361507500848e+00,1.184914227892127192e+00
1.669776802049030451e+00,1.200156392836795760e+00
1.671789242590559832e+00,1.160254094245578349e+00
1.673775547540640840e+00,1.216737489601054767e+00
1.675787988082170221e+00,1.190614858932729003e+00
1.677800428623699602e+00,1.178304709985541487e+00
1.679786733573780833e+00,1.207351056995829452e+00
1.681799174115310214e+00,1.167201180480391454e+00
1.683811614656839817e+00,1.140880216366463307e+00
1.685824055198369198e+00,1.142243761777635980e+00
1.687810360148449984e+00,1.129767675930288373e+00
1.689822800689979809e+00,1.131114740936662866e+00
1.691809105640060595e+00,1.132444311592304631e+00
1.693821546181589976e+00,1.133791376598678458e+00
1.695833986723119358e+00,1.135138441605052728e+00
1.697846427264648739e+00,1.136485506611426777e+00
1.699832732214729969e+00,1.123754090153041840e+00
1.701845172756259350e+00,1.139162142273442813e+00
1.703831477706340358e+00,1.126397648261152407e+00
1.705843918247869961e+00,1.127728066393992368e+00
1.707856358789399565e+00,1.129058484526832773e+00
1.709868799330928946e+00,1.116244897371138300e+00
1.711855104281009732e+00,1.131702042634943339e+00
1.713867544822539113e+00,1.118855377925343397e+00
1.715879985364068938e+00,1.134362878900623706e+00
1.717892425905598319e+00,1.121482920443956033e+00
1.719878730855679105e+00,1.094468283271795794e+00
1.721891171397208486e+00,1.138336855141574233e+00
1.723877476347289717e+00,1.125390110293060575e+00
1.725889916888819320e+00,1.126703881552366671e+00
1.727902357430348701e+00,1.128017652811672766e+00
1.729914797971878082e+00,1.115164696881036033e+00
1.731901102921959312e+00,1.087935890114100301e+00
1.733913543463488693e+00,1.060657676723674170e+00
1.735899848413569480e+00,1.104663539899544134e+00
1.737912288955098861e+00,1.048727781282773330e+00
1.739924729496628242e+00,1.078583499284285763e+00
1.741937170038158067e+00,1.079831015986926657e+00
1.743923474988238853e+00,1.052355178264472002e+00
1.745935915529768456e+00,1.053569567688779962e+00
1.747948356071297837e+00,1.040469548373650355e+00
1.749934661021379068e+00,1.055982575246170674e+00
1.751293711776697348e+00,1.042460877652834350e+00
1.753280016726778578e+00,1.058001300522942278e+00
1.755292457268307960e+00,1.030321389426413603e+00
1.757304897809837341e+00,1.017111619652198762e+00
1.759291202759918349e+00,9.747483229453167697e-01
1.761303643301447952e+00,9.902871092331823055e-01
1.763316083842977333e+00,9.769783381239359743e-01
1.765302388793058341e+00,9.634763141084126126e-01
1.767314829334587722e+00,9.936668785662330361e-01
1.769327269876117104e+00,9.511835492534439496e-01
1.771313574826198334e+00,9.522513791707719610e-01
1.773326015367727715e+00,9.533332594817488514e-01
1.775338455909257096e+00,9.544151397927257419e-01
1.777324760859338326e+00,9.262259900251329503e-01
1.779337201400867707e+00,8.539758824160669226e-01
1.781349641942397088e+00,8.549417340185115899e-01
1.783362082483926470e+00,8.852639471408754179e-01
1.785348387434007700e+00,9.010183234125966889e-01
1.787360827975537303e+00,9.020339491669080445e-01
1.789373268517066684e+00,9.030495749212194001e-01
1.791359573467147470e+00,9.040520107306697639e-01
1.793372014008676851e+00,8.458770141349553073e-01
1.795384454550206232e+00,8.468262188638659982e-01
1.797370759500287463e+00,8.330439544610894753e-01
1.799383200041816844e+00,7.747365006384031583e-01
1.801395640583346225e+00,8.349094031093132751e-01
1.803381945533427455e+00,7.615406428942136374e-01
1.805394386074956836e+00,7.326714251041225312e-01
1.807406826616486439e+00,7.334881207197022635e-01
1.809393131566567225e+00,6.747244798661663490e-01
1.811405572108097051e+00,7.052929132196883444e-01
1.813418012649626432e+00,6.762253619839949659e-01
1.815404317599707218e+00,6.170482538685744256e-01
1.817416758141236599e+00,6.177322739020879583e-01
1.819429198682765980e+00,6.334665809625081856e-01
1.821415503632847210e+00,6.190914305920564020e-01
1.823427944174376591e+00,6.197754506255698237e-01
1.825440384715905973e+00,6.204594706590832454e-01
1.827426689665987203e+00,6.061693296021679611e-01
1.829439130207516806e+00,5.615889330962109405e-01
1.831451570749046187e+00,5.622066985730589384e-01
1.833437875699126973e+00,5.024550982042524927e-01
1.835450316240656354e+00,5.332204078614595222e-01
1.837462756782186180e+00,5.035581200446177519e-01
1.839449061732266966e+00,5.041024684853172566e-01
1.841461502273796347e+00,5.046539794054998307e-01
1.843473942815325728e+00,5.052054903256824048e-01
1.845460247765406958e+00,4.449926894065813210e-01
1.847472688306936339e+00,4.454779457700984158e-01
1.849485128848465942e+00,3.850735436604837969e-01
1.851471433798546729e+00,4.159646301759329923e-01
1.853483874340076554e+00,3.859061056922799549e-01
1.855496314881605935e+00,3.863251074991316258e-01
1.857482619831686721e+00,3.867386677240760018e-01
1.859495060373216102e+00,3.565480643514860604e-01
1.861507500914745483e+00,3.108928484032484896e-01
1.863493805864826713e+00,3.725754428633704651e-01
1.865506246406356095e+00,3.729777977966881042e-01
1.867518686947885476e+00,3.580865511080485453e-01
1.869504991897966706e+00,3.275383880254688074e-01
1.871517432439496087e+00,3.741796372078965427e-01
1.873529872981025690e+00,2.974029139093877783e-01
1.875516177931106476e+00,2.668448859327903766e-01
1.877528618472635857e+00,2.671312121575757370e-01
1.879541059014165683e+00,2.674175383823612084e-01
1.881527363964246469e+00,2.677001460847467929e-01
1.883539804505775850e+00,2.525616695428788971e-01
1.885552245047305231e+00,2.061957207339348008e-01
1.887538549997386461e+00,2.530978566916836092e-01
1.889550990538915842e+00,2.066330059965627020e-01
1.891563431080445223e+00,2.379905681754783120e-01
1.893575871621974827e+00,2.382437671219309605e-01
1.895562176572056057e+00,1.916103052172266064e-01
1.897574617113585438e+00,1.762739924740306108e-01
1.899587057655114819e+00,1.451913674640852026e-01
1.901573362605195605e+00,1.453431869507155749e-01
1.903585803146724986e+00,1.454970040621700600e-01
1.905598243688254811e+00,1.298877452890331574e-01
1.907584548638335598e+00,1.300231340952922865e-01
1.909596989179864979e+00,1.301603043332127119e-01
1.911609429721394360e+00,8.317532964128160344e-02
1.913595734671475590e+00,1.304328633773922941e-01
1.915608175213005193e+00,9.903673666210011106e-02
1.917620615754534574e+00,9.914077962168783842e-02
1.919606920704615360e+00,1.308425926594923294e-01
1.921619361246145186e+00,8.361086806315430608e-02
1.923631801787674567e+00,1.311169331353332634e-01
1.925618106737755353e+00,1.154829288927845532e-01
1.927630547279284734e+00,6.792709183067047185e-02
1.929642987820814115e+00,1.157243085590280579e-01
1.931629292770895345e+00,8.404640648502696709e-02
1.933641733312424726e+00,6.813891789156199807e-02
1.935654173853954330e+00,5.235825253124685302e-02
1.937640478804035560e+00,6.827982827119853659e-02
1.939652919345564941e+00,3.642164055682382828e-02
1.941665359887094322e+00,3.645942895974608328e-02
1.943651664837175108e+00,8.456950746168864774e-02
1.945664105378704489e+00,2.044001500397844839e-02
1.947676545920234314e+00,5.268345028670002456e-02
1.949662850870315101e+00,6.870348039298156129e-02
1.951675291411844482e+00,2.050316502682638861e-02
1.953687731953373863e+00,6.884531175549153670e-02
1.955674036903455093e+00,2.054517352028611271e-02
1.957686477444984696e+00,2.056631504967433577e-02
1.959698917986514077e+00,2.058745657906255883e-02
1.961711358528043458e+00,2.060859810845078188e-02
1.963697663478124689e+00,2.062946507252227946e-02
1.965710104019654070e+00,2.065060660191050251e-02
1.967722544561183451e+00,2.067174813129872557e-02
1.969708849511264237e+00,2.069261509537021620e-02
1.971721290052793618e+00,4.566812484198712330e-03
1.973733730594323443e+00,4.571473608788242417e-03
1.975720035544404229e+00,-1.176704794103706694e-02
1.977732476085933833e+00,-1.177903368998157140e-02
1.979744916627463214e+00,-2.800367116744943360e-02
1.981731221577544444e+00,4.589997038975204315e-03
1.983743662119073825e+00,-4.446972722593010852e-02
1.985756102660603206e+00,-1.182682102668239019e-02
1.987742407610684436e+00,-4.455936739701344546e-02
1.989754848152213818e+00,-7.735832398308714608e-02
1.991767288693743199e+00,-2.817372870929192585e-02
1.993753593643823985e+00,-7.751378848644198405e-02
1.995766034185353366e+00,-4.473923362265123937e-02
1.997778474726882969e+00,-4.478434664992846787e-02
1.999764779676963977e+00,-9.412409294699250473e-02
